APP_CODE,DEST_ID,SUB_DEST_ID,ORDER_MGMT_SYS_CODE,SALES_BUS_LINE_ID,SALES_BUS_DIVISION,MS_DEST_ID,ISSUE_TYPE_CODE,SALES_CAPTURE_METHOD_CODE,10
RBE,WOOD,,FIX_DMA,CLSITTRD,,AUTEX_PR,STOCK,,131
RBE,,,CG_DMA,CLSITTRD,,BATE,STOCK,,72592
SORT,CPK,,PROXIMA_SWAP,CLSITTRD,,BATS,STOCK,FIX,7170
CD,ICE,,Bloomberg,CLSITTRD,IED,BBTB,FUTURE,FIX,284
SORT,BIDS,BIDS,CG_DMA,CLSITTRD,,BIDS,CONVRT,FIX,56
MSBOC,BIVA,,FIX_SWAP,CLSITTRD,,BIVA,ADR,,5
MSBOC,BOVESPA,,FIX_SWAP,CLSITTRD,,BVSP,ETF,,4940
IEDALGO,BXS-OC,,CG_DMA,CLSITTRD,,BXS,STOCK,FIX,2946
CPK,BYXX,UNKNOWN,PROXIMA_SWAP,CLSITTRD,,BYX,STOCK,,18
SORT,BYXX,,FIX_BXS,CLSITTRD,IED,BYX,FUND,FIX,2
CARBON,CARBON,1,CARBON,CORE,IED,CARBON,STOCK,Phone,13
CARBON,CARBON,E2,CARBON,CORE,IED,CARBON,STOCK,FIX,12
CARBON,CARBON,,CARBON,CORE,IED,CARBON,STOCK,FIX,21644
IEDALGO,CBOE,,CG_DMA,CLSITTRD,,CBOEAIM,STRAT,,80
IEDALGO,CBOE,,,DERIV,,CBOEAIM,OPTION,,158
SORT,EBS,,,FX,,CEFX,FX,,4927
SORT,EMSXNET,,FIX_BXS,CLSITTRD,,CGHY,ETF,FIX,8
SORT,CHIA,,PROXIMA,CLSITTRD,,CHIA,ADR,,3581
SORT,CHX,,FIX_BXS,CLSITTRD,,CHX,ADR,FIX,408
CARBON,CARBON,,CARBON,CORE,IED,CN_CASHDESK,STOCK,FIX,284
IEDALGO,BXS,,FIX_DMA,CLSITTRD,,CORAL,STOCK,,323
Passport,Passport,,Passport,CLSITTRD,IED,CORAL,OPTION,Passport,208
NV,,,FIX_BXS,CLSITTRD,,DKDXECOND,STOCK,,66
RBE,CEUX,,FIX_SWAP,CLSITTRD,,DKDXEP,STOCK,,1412
RBE,ENXT,LISBON,CG_DMA,CLSITTRD,,DKENXT,STOCK,,57
NV,ENXT,PARIS,FIX_DMA,CLSITTRD,,DKENXT,ADR,,85
NV,,,FIX_SWAP,CLSITTRD,,DKITGP,STOCK,,81018
RBE,NOREX,STOCKHOLM,,ETP,,DKNOREX,STOCK,,213
NV,SWX,25,FIX_BXS,CLSITTRD,,DKSWXCOND,STOCK,,7
RBE,TRQEU,,FIX_DMA,CLSITTRD,,DKTQSE,ETF,,14
MMETL,MMETL,Cash,OMWP,PROGRAMS,,77MMRTRBAT1_NYPMM72_MMETF1,ETF,FIX,1
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM58_MMTRADER1,FUND,FIX,6
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM58_MMTRADER2,FUND,FIX,3
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM65_MMTRADER4,ADR,FIX,741
MMETL,MMETL,,CG_DMA,CLSITTRD,,78MMRTRCD1_NYPMM58_MMTRADER5,STOCK,FIX,3
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM67_MMTRADER1,STOCK,FIX,697
PT,CARBON,Cash,OMWP,PROGRAMS,IED,AGENCYDESK-ROR,STOCK,FIX,2
RBE_PREBCHMK,IEDALGO,,CG_DMA,CLSITTRD,,ALGOSWITCHER,STOCK,FIX,184
SORT,ARCX,ARCA,CG_DMA,CLSITTRD,,ARCA,STOCK,FIX,5729136
SORT,ARCX,ARCA,FIX_DMA,CLSITTRD,,ARCA,CONVRT,FIX,919
SORT,ARCX,,CARBON,CREDITPROD,FID,ARCA,ETF,FIX,2972
CSOM,ASX,,FIX_DMA,CLSITTRD,IED,ASX,OPTION,FIX,1238
Passport,Passport,,Passport,CLSITTRD,IED,ATDL_NA_CORAL,STOCK,Passport,180
RBE,AUTEX,,FIX_BXS,CLSITTRD,,AUTEX_1D99_MS_,STOCK,,28568
SORT,CPK,BARX1,FIX_SWAP,CLSITTRD,,BARX,ETF,FIX,3204
RBE,BATE,,FIX_DMA,CLSITTRD,,BATE,ADR,,278
CD,BATS,,SPONSORED_ECN,CLSITTRD,,BATS,CONVRT,FIX,2124
SORT,BATS,,,CLSITTRD,IED,BATS,STOCK,FIX,174
SORT,CPK,,FIX_SWAP,CLSITTRD,,BATS,ADR,FIX,111740
SORT,BGC,,,FX,,BGCDARKNDF,FX,,2361
SORT,BIDS,BIDS,FIX_DMA,CLSITTRD,,BIDS,ADR,FIX,7257
mvea,BXS,,FIX_SWAP,CLSITTRD,,BXS,FUND,FIX,77
IEDALGO,RBE,,,MSPS,,BXS,STOCK,,1679
KENDA,RBE_PREBCHMK,,,ETP,,BXS,STOCK,,14505
IEDALGO,STRATEGY,,FIX_BXS,CLSITTRD,IED,BXS,STOCK,FIX,275
CARBON,CARBON,Atom,RFQConvert,CONVERT,IED,CARBON,STOCK,Phone,30
IEDALGO,CBOE,,CG_DMA,CLSITTRD,,CBOE,ETF,,365
CARBON,CARBON,PBON,CARBON,DERIV,IED,CBOEPULSE_STRAT,STOCK,Phone,5
SORT,CHIA,,PROXIMA,CLSITTRD,,CHIA,STOCK,FIX,84338
RBE,,1,CG_DMA,CLSITTRD,,CITADEL,STOCK,,3520
Tempest,CME,,,,,CME,FUTURE,,160
CD,RAZER,,FIX_DMA,CLSITTRD,,CORAL,FUTURE,FIX,234
CPK,ARCX,,CG_SWAP,CLSITTRD,,CPK,ADR,,18
MSCP,MSCP,,FIX_SWAP,CLSITTRD,,CROSSSLICESWING,STOCK,FIX,231
CSOM,CSOM,F1,FIX_DMA,CLSITTRD,IED,D1AUTOEX,STOCK,FIX,118
NV,AQUIS,,FIX_DMA,CLSITTRD,,DKAQX,FUND,,2925
NV,,,FIX_SWAP,CLSITTRD,,DKBATE,STOCK,,215254
RBE,BATE,,CG_DMA,CLSITTRD,,DKBATEP,STOCK,,1775836
NV,,,,ETP,,DKBATEP,STOCK,,15710
RBE,,,FIX_BXS,CLSITTRD,,DKCHIX,FUND,,65
NV,,,FIX_BXS,CLSITTRD,,DKDXE,ADR,,74
RBE,CEUX,,FIX_DMA,CLSITTRD,,DKDXECX,STOCK,,577
NV,ENXT,AMSTERDAM,CG_DMA,CLSITTRD,,DKENXT,STOCK,,89807
RBE,ENXT,OSLO,,ETP,,DKENXT,STOCK,,30
NV,ENXT,PARIS,FIX_DMA,CLSITTRD,,DKENXT,STOCK,,26921
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM71_MMNASD2,STOCK,Phone,1
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM72_MMLISTED4,STOCK,Phone,1
MMETL,MMETL,,CG_DMA,CLSITTRD,,78MMRTRCD1_NYPMM57_MMTRADER4,ADR,FIX,5
MMETL,MMETL,,FIX_DMA,CLSITTRD,IED,78MMRTRCD1_NYPMM59_MMTRADER5,ADR,FIX,6
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM63_MMTRADER2,ADR,FIX,22
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM64_MMTRADER5,WARRNT,FIX,3
CD,NYAX,,Speedway,BDCLEARING,,AMEX,STOCK,FIX,33803
CPK,ARCX,ARCA,CG_SWAP,CLSITTRD,,ARCA,ETF,,51022
SORT,CPK,,CG_SWAP,CLSITTRD,,ARCA,ETF,FIX,152659
SORT,INCR,ASPEN,FIX_DMA,CLSITTRD,,ASPEN,ETF,FIX,2548
PT,AUTEX,,OMWP,PROGRAMS,,AUTEX,ADR,FIX,131
RBE,AUTEX,,FIX_BXS,CLSITTRD,,AUTEX_TA,STOCK,,12335
CPK,LATS,BARX1,FIX_SWAP,CLSITTRD,,BARX,FUND,,3343
CPK,LATS,BARX1,,CLSITTRD,,BARX,ETF,,4
RBE,,,FIX_DMA,CLSITTRD,,BATE,ADR,,201
SORT,BIDS,BIDS,FIX_BXS,CLSITTRD,IED,BIDS,STOCK,FIX,222787
CPK,BIDS_COND,,FIX_SWAP,CLSITTRD,,BIDS_COND,ADR,,7
IEDALGO,BOX,,CG_DMA,CLSITTRD,,BOX,OPTION,,1245346
IEDALGO,BXS-OC,,CG_DMA,CLSITTRD,,BXS,FUND,,3
CSOM,STRATEGY,,FIX_BXS,CLSITTRD,IED,BXS,STOCK,FIX,14
CSOM,CSOM,,FIX_BXS,CLSITTRD,IED,BXS_SG,STRAT,FIX,27
SORT,CPK,UNKNOWN,FIX_SWAP,CLSITTRD,,BYX,ETF,FIX,15
CARBON,CARBON,70,CARBON,DERIV,IED,CARBON,FUTURE,FIX,65
CARBON,CARBON,72,CARBON,DERIV,IED,CARBON,FUTURE,FIX,84
CARBON,CARBON,Atom,RFQConvert,CONVERT,IED,CBDESK,ADR,Phone,9
CARBON,CARBON,WBET,CARBON,DERIV,IED,CBOEPULSE_CROSS,OPTION,Phone,4
CARBON,CARBON,,CARBON,DERIV,IED,CFE,FUTURE,,164
RBE,CHIX,,FIX_SWAP,CLSITTRD,,CHIX,ETF,FIX,310
PROXIMA,CICCL,,PROXIMA_SWAP,CLSITTRD,,CICC,STOCK,FIX,863
CPK,CITMID,,FIX_SWAP,CLSITTRD,,CITMID,ADR,,63
SORT,CME,,CARBON,DERIV,FID,CME,FUTURE,Phone,91
SORT,CPK,,PROXIMA_SWAP,CLSITTRD,,CPK,STOCK,FIX,2280
CSOM,D1AUTOEX,DKEQ SHR CCP,FIX_DMA,CLSITTRD,IED,D1AUTOEX,STOCK,FIX,72
CSOM,D1AUTOEX,SET3,FIX_DMA,CLSITTRD,IED,D1AUTOEX,STOCK,FIX,19
CD,RAZER,,CG_BXS,CLSITTRD,IED,D1SIndexGtd,INDEX,FIX,14
NV,,,FIX_BXS,CLSITTRD,,DKAQXPL,ETF,,622
RBE,,,FIX_BXS,CLSITTRD,,DKBATECX,STOCK,,33
NV,BATE,,CG_BXS,CLSITTRD,,DKBATEP,STOCK,,653736
NV,CHIX,,CG_DMA,CLSITTRD,,DKCHIX,STOCK,FIX,193988
NV,CEUX,,FIX_SWAP,CLSITTRD,,DKDXECOND,STOCK,,17
NV,,,FIX_SWAP,CLSITTRD,,DKDXECOND,STOCK,,13
RBE,,,CG_DMA,CLSITTRD,,DKDXEP,STOCK,,5924
NV,ENXT,BRUSSELS,CG_BXS,CLSITTRD,,DKENXT,STOCK,,871
RBE,ENXT,BRUSSELS,FIX_BXS,CLSITTRD,,DKENXT,STOCK,,461
NV,ENXT,,CG_DMA,CLSITTRD,,DKENXT,ADR,,2859
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM59_MMTRADER5,ADR,FIX,25
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM65_MMTRADER5,FUND,FIX,4
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM68_MMTRADER1,ADR,FIX,50
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM60_MMTRADER3,FUND,FIX,6
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM61_MMTRADER4,STOCK,FIX,480
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM62_MMTRADER5,STOCK,FIX,484
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM64_MMTRADER4,WARRNT,FIX,3
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM68_MMTRADER4,FUND,FIX,2
RBE,,,FIX_SWAP,CLSITTRD,,AQX,FUND,,25
SORT,ARCX,ARCA,CG_DMA,CLSITTRD,,ARCA,CONVRT,FIX,111
SORT,CPK,ASPEN,CG_SWAP,CLSITTRD,,ASPEN,ETF,FIX,9550
CPK,INCR,ASPEN,PROXIMA_SWAP,CLSITTRD,,ASPEN,STOCK,,2
SORT,INCR,ASPEN,CG_DMA,CLSITTRD,,ASPEN,ADR,FIX,37225
SORT,ASX,,FIX_BXS,CLSITTRD,,ASX,ADR,FIX,72618
RBE,ASX_MID,,FIX_BXS,CLSITTRD,,ASX_MID,STOCK,FIX,10162
Passport,Passport,A0,Passport,CLSITTRD,IED,ATDL_EU_CSH,STOCK,Passport,18
Passport,Passport,DKEQ SHR CCP,Passport,CLSITTRD,IED,ATDL_EU_CSH,STOCK,Passport,13
Passport,Passport,,Passport,CLSITTRD,IED,ATDL_NA_CORAL,ETF,Passport,6
RBE,EUROXX,,FIX_SWAP,CLSITTRD,,AUTEX_AT,STOCK,,2705
CPK,BARX,BARX3,FIX_SWAP,CLSITTRD,,BARX,ADR,,21
SORT,BATS,,FIX_DMA,CLSITTRD,IED,BATS,ADR,FIX,91434
SORT,CPK,,FIX_SWAP,CLSITTRD,,BATS,STOCK,FIX,872756
SORT,PULX,,CG_DMA,CLSITTRD,,BCROSS_COND,ADR,FIX,3
CARBON,CARBON,DKEQ SHR CCP,CARBON,BUYBACK,IED,BENCHEX_SELF,STOCK,Phone,30
CSOM,CSOM,,FIX_DMA,CLSITTRD,IED,BVSP,STOCK,FIX,38
RBE_PREBCHMK,IEDALGO,,FIX_DMA,CLSITTRD,IED,BVSP,STOCK,FIX,23
CD,RAZER,,FIX_DMA,CLSITTRD,,BVSP,STOCK,FIX,74
CARBON,CARBON,,CARBON,CORE,IED,BVSP_XOR,STOCK,Phone,36
CD,RAZER,,FIX_BXS,CLSITTRD,,BXS,ETF,FIX,626
RBE,RBE,,FIX_BXS,CLSITTRD,IED,BXS,STRAT,FIX,8
KENDA,RBE_PREBCHMK,,,ETP,,BXS,ADR,,79
CSOM,RBE,,FIX_BXS,CLSITTRD,IED,BXS_AU,FUTURE,FIX,8010
KENDA,RBE_PREBCHMK,,KENDA,DERIV,,BXS_CFE,FUTURE,,269
RAZER,RBE,,FIX_BXS,CLSITTRD,,BXS_ID,STOCK,FIX,219
CSOM,BXS,,FIX_BXS,CLSITTRD,IED,BXS_KR_SAM,FUTURE,FIX,1082
RAZER,RBE,,FIX_BXS,CLSITTRD,,BXS_SG,ETF,FIX,10
CD,RAZER,,FIX_BXS,CLSITTRD,,BXS_TH,WARRNT,FIX,3
SORT,BYXX,BYX2,CG_DMA,CLSITTRD,,BYX,STOCK,FIX,4308267
CARBON,CARBON,72,CARBON,DERIV,IED,BZ_SWAPS,FUTURE,Phone,36
CARBON,CARBON,,CARBON,DERIV,IED,CARBON,STRAT,Phone,20
CARBON,CARBON,,CARBON,CONVERT,IED,CB_MFILL,STOCK,,2
PROXIMA,CICCL,,FIX_SWAP,CLSITTRD,,CICC,STOCK,FIX,219772
SORT,CPK,,CG_SWAP,CLSITTRD,,CITGCT,ADR,FIX,253
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM67_MMTRADER1,CONVRT,FIX,2
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM67_MMTRADER2,ADR,FIX,57
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM58_MMTRADER3,ADR,FIX,29
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM63_MMTRADER2,FUND,FIX,22
MMETL,MMETL,,CG_DMA,CLSITTRD,,78MMRTRCD1_NYPMM66_MMTRADER5,ADR,FIX,10
RBE_PREBCHMK,ALGODTC,,FIX_DMA,CLSITTRD,,ALGODTC,STOCK,FIX,240
SORT,CPK,ARCA,CG_SWAP,CLSITTRD,,ARCA,STOCK,FIX,497360
CPK,ARCX,,PROXIMA_SWAP,CLSITTRD,,ARCA,ETF,FIX,24320
SORT,ARCX,,BROKER,CLSITTRD,,ARCA,ADR,FIX,419
SORT,ARCX,,FIX_DMA,CLSITTRD,,ARCA,STOCK,FIX,586744
Passport,Passport,N,Passport,CLSITTRD,IED,ATDL_EU_CSH,STOCK,Passport,2
Passport,Passport,STMM,Passport,CLSITTRD,IED,ATDL_EU_CSH,STOCK,Passport,168
Passport,Passport,,Passport,CLSITTRD,IED,ATDL_NA_CORAL,ADR,Passport,9
CARBON,CARBON,,CARBON,CORE,IED,ATDL_XSTO_SORT_TRADING,STOCK,,10
RBE,AUTEX,,FIX_BXS,CLSITTRD,,AUTEX,STOCK,FIX,12924
SORT,CPK,BARX1,CG_SWAP,CLSITTRD,,BARX,FUND,FIX,16113
SORT,LATS,BARX1,CG_DMA,CLSITTRD,,BARX,ADR,FIX,1019291
SORT,BATS,BATS,FIX_BXS,CLSITTRD,IED,BATS,ETF,FIX,5856
SORT,PULX,BCROSS,FIX_DMA,CLSITTRD,IED,BCROSS,FUND,FIX,21
RBE,BMD,,FIX_BXS,CLSITTRD,IED,BMD,FUTURE,FIX,918
MSBOC,BOVESPA,,CG_SWAP,CLSITTRD,,BVSP,ETF,,72
RBE,BVSP,,FIX_BXS,CLSITTRD,IED,BVSP_ROUTER,STOCK,,5206
IEDALGO,BXS,,FIX_BXS,CLSITTRD,IED,BXS,ADR,FIX,2
IEDALGO,RBE_PREBCHMK,,CG_DMA,CLSITTRD,,BXS,STOCK,,932
CD,RAZER,,FIX_SWAP,CLSITTRD,,BXS_MVEA,WARRNT,FIX,22
SORT,CPK,BYX2,CG_SWAP,CLSITTRD,,BYX,ETF,FIX,32274
CARBON,CARBON,ETCS,CARBON,CORE,IED,CARBON,ETF,FIX,5
CARBON,CARBON,,CARBON,CORE,IED,CARBON,STOCK,Phone,5433
CARBON,CARBON,PUMX,CARBON,CORE,IED,CBOEPULSE_STRAT,OPTION,Phone,86
CARBON,CARBON,Atom,CARBON,CONVERT,IED,CB_RFILL,STOCK,,20
CARBON,CARBON,,CARBON,DERIV,IED,CFDERIVBXS,OPTION,,35
RBE,CHA_PEG,,FIX_SWAP,CLSITTRD,,CHA_PEG,STOCK,FIX,179
SORT,CHX,,FIX_DMA,CLSITTRD,IED,CHX,ADR,FIX,171
SORT,CHX,,,CLSITTRD,IED,CHX,ETF,FIX,22
SORT,CDRG,,FIX_DMA,CLSITTRD,,CITGCT,STOCK,FIX,2253
SORT,PURE,,FIX_DMA,CLSITTRD,,CNSX,STOCK,,313
mvea,MVEA,,PROXIMA_SWAP,CLSITTRD,,CPK,STOCK,,176
MSCP,MSCP,,FIX_SWAP,CLSITTRD,,CROSSSLICE,STOCK,FIX,231
RAZER,RBE,,FIX_BXS,CLSITTRD,,D1MSET,ETF,FIX,4
RBE,,,CG_DMA,CLSITTRD,,DKBATE,FUND,,5
RBE,CHIX,,FIX_DMA,CLSITTRD,,DKCHIX,STOCK,,6122
NV,,,FIX_DMA,CLSITTRD,,DKDXE,STOCK,,291867
NV,ENXT,PARIS,CG_DMA,CLSITTRD,,DKENXT,ADR,,2859
RBE,NOREX,COPENHAGEN,CG_DMA,CLSITTRD,,DKNOREX,STOCK,,1546
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM59_MMTRADER4,ETF,FIX,62
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM72_MMLISTED3,STOCK,FIX,35
MMETL,MMETL,,CARBON,CORE,IED,77MMRTRINST1_NYPMM73_MMLISTED1,STOCK,FIX,19
MMETL,MMETL,,CG_DMA,CLSITTRD,,78MMRTRCD1_NYPMM64_MMTRADER4,STOCK,FIX,1
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM65_MMTRADER2,STOCK,FIX,539
MMETL,MMETL,,FIX_SWAP,CLSITTRD,,78MMRTRMVEA1_NYPMM63_MMTRADER4,ADR,,1
SORT,ALPHA,,FIX_DMA,CLSITTRD,,ALPHA,STOCK,FIX,728
CPK,NYAX,,FIX_SWAP,CLSITTRD,,AMEX,FUND,,220
CPK,ARCX,ARCA,PROXIMA_SWAP,CLSITTRD,,ARCA,STOCK,,24
SORT,ARCX,ARCA,,CLSITTRD,IED,ARCA,ADR,FIX,12
Passport,Passport,,Passport,CLSITTRD,IED,ATDL_NA_SWP,ADR,Passport,3
CARBON,CARBON,,CARBON,CORE,IED,ATDL_XHEL_SORT_TRADING,STOCK,,1
RBE,AUTEX,,FIX_SWAP,CLSITTRD,,AUTEX,STOCK,FIX,340056
RBE,,,CG_DMA,CLSITTRD,,AUTEX_BU,STOCK,,1553
SORT,CPK,BARX2,FIX_SWAP,CLSITTRD,,BARX,FUND,FIX,208
RBE,BATE,,FIX_BXS,CLSITTRD,,BATE,ADR,,48
RBE,,,FIX_DMA,CLSITTRD,,BATE,ETF,,906
CARBON,CARBON,STMM,CARBON,BUYBACK,IED,BENCHEX_SELF,STOCK,Phone,12
SORT,CPK,BIDS,CG_SWAP,CLSITTRD,,BIDS,ADR,FIX,18498
NV,CHIX,,FIX_DMA,CLSITTRD,,BIDS,STOCK,,52
SORT,CPK,,FIX_SWAP,CLSITTRD,,BIDS_COND,STOCK,FIX,204
mvea,SORT,,CG_SWAP,CLSITTRD,,BVSP,ETF,,115
IEDALGO,BXS,,,CLSITTRD,IED,BXS,ETF,Phone,75
RBE_PREBCHMK,BXS-OC,,FIX_DMA,CLSITTRD,IED,BXS,ADR,FIX,115
BXS-OC,BXS-OE,,PROXIMA_SWAP,CLSITTRD,,BXS,STOCK,FIX,63
IEDALGO,RBE,,MERCURY,CORE,,BXS,STOCK,,8023
RBE_PREBCHMK,POE_SPREAD,,FIX_BXS,CLSITTRD,,BXS-OE,FUTURE,,10
SORT,BYXX,BYX2,CG_DMA,CLSITTRD,,BYX,ETF,FIX,259213
SORT,BYXX,,CARBON,FIDSPG,FID,BYX,ETF,FIX,8
CARBON,CARBON,MDX1,CARBON,CORE,IED,CARBON,STOCK,FIX,63
CARBON,CARBON,,CARBON,CMD,FID,CARBON,STRAT,FIX,2
CARBON,CARBON,TFAS,CARBON,DERIV,IED,CBOEPULSE_STRAT_CROSS,ETF,Phone,4
SORT,EBS,,FXOM,FX,FX,CEFX,FX,FILE,960
SORT,GTJA,,FIX_SWAP,CLSITTRD,,CFSC42,STOCK,FIX,3574
RBE,SORT,,FIX_SWAP,CLSITTRD,,CHA_PEG,STOCK,FIX,943
NV,CITADEL,4,FIX_DMA,CLSITTRD,,CITADEL,FUND,,1
RBE,,8,FIX_DMA,CLSITTRD,,CITADEL,STOCK,,6478
CPK,NQBX,,FIX_SWAP,CLSITTRD,,CPK,STOCK,,4
MSCP,MSLP,,FIX_SWAP,CLSITTRD,,CROSSSLICESWING,STOCK,FIX,231
NV,,,FIX_DMA,CLSITTRD,,DKAQE,ADR,,85
NV,AQUIS,,CG_BXS,CLSITTRD,,DKAQX,ADR,,168
NV,AQUIS,,CG_DMA,CLSITTRD,,DKAQX,STOCK,FIX,240
RBE,,,FIX_DMA,CLSITTRD,,DKBATE,STOCK,,3076
NV,,,FIX_SWAP,CLSITTRD,,DKCHIX,ETF,,212
NV,,,FIX_SWAP,CLSITTRD,,DKCHIX,FUND,,6025
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM62_MMTRADER5,ADR,FIX,22
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM63_MMTRADER1,FUND,FIX,23
MMETL,MMETL,,CG_DMA,CLSITTRD,,77MMRTRCD1_NYPMM66_MMTRADER5,ADR,FIX,9
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM57_MMTRADER4,ADR,FIX,28
MMETL,MMETL,,FIX_DMA,CLSITTRD,IED,78MMRTRCD1_NYPMM61_MMTRADER4,ADR,FIX,5
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM64_MMTRADER1,STOCK,FIX,532
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM68_MMTRADER2,ETF,FIX,4
RBE_PREBCHMK,ALGODTC,,FIX_DMA,CLSITTRD,,ALGODTC,ADR,FIX,3
SORT,NYAX,,FIX_SWAP,CLSITTRD,,AMEX,STOCK,FIX,181
SORT,CPK,ASPEN,CG_SWAP,CLSITTRD,,ASPEN,FUND,FIX,1100
CPK,INCR,ASPEN,FIX_SWAP,CLSITTRD,,ASPEN,ETF,,12
BXS-OE,ASX,,FIX_BXS,CLSITTRD,,ASX,STOCK,FIX,199531
SORT,ASX,,FIX_BXS,CLSITTRD,,ASX,ETF,FIX,10886
RBE,WOOD,,FIX_SWAP,CLSITTRD,,AUTEX_BU,STOCK,,385
RBE,BATE,,FIX_SWAP,CLSITTRD,,BATE,STOCK,FIX,120331
PROXIMA,BATS,,PROXIMA,CLSITTRD,,BATS,ETF,FIX,117954
CARBON,CARBON,DAX1,CARBON,CORE,IED,BENCHEX_SELF,STOCK,Phone,5
SORT,BIDS,,FIX_BXS,CLSITTRD,,BIDS_COND,STOCK,FIX,506
SORT,AUTEX,,FIX_BXS,CLSITTRD,,BKK,STOCK,FIX,724
RBE,BOVESPA,,CG_SWAP,CLSITTRD,,BVSP_ROUTER,ETF,,57
KENDA,RBE_PREBCHMK,,KENDA,ETP,,BXS,FUTURE,,1218
LAMALGO,RBE_PREBCHMK,,,MSPS,,BXS,STOCK,,30
IEDALGO,STRATEGY,,,ETP,,BXS,STOCK,,143
CSOM,BXS,,FIX_BXS,CLSITTRD,IED,BXS_AU,OPTION,FIX,2
PT,RBE,SORT,PT,PROGRAMS,,BXS_SORT,STOCK,,2759
SORT,BYXX,BYX1,FIX_DMA,CLSITTRD,,BYX,ADR,FIX,128
SORT,BYXX,BYX2,CG_DMA,CLSITTRD,,BYX,FUND,FIX,16861
RBE,,,FIX_DMA,CLSITTRD,,CHIX,ADR,,418
PROXIMA,CICCL,,PT,SWAPS,,CICC,STOCK,,9829
NV,,4,CG_DMA,CLSITTRD,,CITADEL,STOCK,,20434
SORT,CDRG,,BROKER,CLSITTRD,,CITMID,STOCK,FIX,8
CD,CME,,Speedway,CLSITTRD,,CME,STRAT,FIX,5108
SORT,PURE,,BROKER,CLSITTRD,,CNSX,STOCK,FIX,11
OM_SLICE,ROR,,KRONOS,CORE,,CN_BROKER,STOCK,,63640
NV,,,CG_DMA,CLSITTRD,,DKAQEPL,STOCK,,25919
NV,,,FIX_SWAP,CLSITTRD,,DKBATE,FUND,,6535
NV,BATE,,FIX_BXS,CLSITTRD,,DKBATEP,FUND,,189
NV,BATE,,FIX_SWAP,CLSITTRD,,DKBATEP,FUND,,6648
RBE,ENXT,,FIX_SWAP,CLSITTRD,,DKENXT,ADR,,1
NV,H2OLIQUIDBK,,FIX_BXS,CLSITTRD,,DKLIQUIDNET,STOCK,,1045
RBE,NOREX,OSLO,FIX_BXS,CLSITTRD,,DKNOREX,STOCK,,4916
NV,DKSIGMAXUK,,CG_BXS,CLSITTRD,,DKSIGMAXUKP,STOCK,,208666
RBE,,591,CG_DMA,CLSITTRD,,DKSWX,STOCK,,223
RBE,,,,ETP,,DKTQSE,STOCK,,912
RBE,,302,,ETP,,DTC,STOCK,,885
SORT,CPK,EDGA2,CG_SWAP,CLSITTRD,,EDGA,ETF,FIX,35365
MMETL,MMETL,,FIX_DMA,CLSITTRD,,77MMRTRCD1_NYPMM67_MMTRADER4,ETF,FIX,264
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM66_MMTRADER1,FUND,FIX,5
MMETL,MMETL,,FIX_DMA,CLSITTRD,,78MMRTRCD1_NYPMM66_MMTRADER2,STOCK,FIX,694
